tokens,objects,attributes,relations,relations_per_object,attributes_per_object,noun_chunks,noun_chunks_per_prompt,adjectives_per_noun_chunk,prep_phrases,conjunctions,dependency_depth,atoms_per_20_tokens,objects_per_20_tokens,attributes_per_20_tokens,relations_per_20_tokens,dataset,prompt_index,prompt
61,22,2,18,0.8181818181818182,0.09090909090909091,17,17,0.11764705882352941,9,0,8,13.770491803278688,7.213114754098361,0.6557377049180328,5.9016393442622945,LongT2IBench,432,"In a tranquil forest clearing, a deer grazes quietly among the ferns. Sunlight filters through the canopy, casting dappled patterns on the forest floor. Nearby, a stream flows gently, its water reflecting the green of the leaves. Birds sing melodiously from the branches, adding to the serene atmosphere. A fallen log provides a perch for a squirrel, nibbling on an acorn."
79,29,5,26,0.896551724137931,0.1724137931034483,23,23,0.21739130434782608,12,4,9,15.18987341772152,7.341772151898734,1.2658227848101267,6.582278481012658,LongT2IBench,433,"In a bustling city park during autumn, leaves of orange and gold blanket the ground. A group of friends gather around a picnic table, sharing stories and laughter. Nearby, children fly kites, their colorful tails dancing in the breeze. Along the path, a painter captures the scene on canvas, her brushstrokes vibrant and expressive. A fountain splashes rhythmically, surrounded by benches occupied by people reading books. Squirrels dart among the trees, collecting acorns and adding to the lively atmosphere."
54,21,2,13,0.6190476190476191,0.09523809523809523,16,16,0.125,3,0,5,13.333333333333332,7.777777777777778,0.7407407407407407,4.814814814814815,LongT2IBench,434,"A serene mountain lake reflects the clear sky. A canoe glides silently across the water, leaving ripples behind. Nearby, a fisherman casts his line, waiting patiently. Pine trees surround the lake, their reflections mirrored perfectly. On the shore, a family enjoys a picnic, laughter echoing. Birds soar overhead, adding life to the tranquil scene."
66,21,8,19,0.9047619047619048,0.38095238095238093,21,21,0.38095238095238093,11,1,7,14.545454545454547,6.363636363636363,2.4242424242424243,5.757575757575758,LongT2IBench,435,"An ancient library filled with dusty books and wooden shelves. A scholar studies a manuscript under a warm lamp, its glow illuminating the pages. Nearby, a globe rests on a desk, maps unfurled beside it. A cat curls up on a chair, purring contentedly. Tall windows let in slivers of moonlight, casting shadows across the room. The air is thick with the scent of old paper."
62,25,5,18,0.72,0.2,19,19,0.2631578947368421,7,2,7,15.483870967741936,8.064516129032258,1.6129032258064515,5.806451612903226,LongT2IBench,436,"A bustling seaside town during a summer festival, where colorful flags wave in the breeze. People stroll along the boardwalk, enjoying ice cream cones. A carousel spins, its music blending with laughter. Boats bob gently in the harbor, their sails catching the sun. Artists sketch scenes, capturing vibrant moments. Children play on the sandy beach, building castles and splashing in the waves."
62,24,8,14,0.5833333333333334,0.3333333333333333,17,17,0.47058823529411764,7,1,7,14.838709677419356,7.741935483870968,2.5806451612903225,4.516129032258064,LongT2IBench,437,"A peaceful Japanese garden in spring, where cherry blossoms bloom around a tranquil pond. Koi fish swim gracefully below water lilies, their colors vivid against the clear water. A small bridge arches over the pond, casting reflections. A stone lantern stands nearby, adding an ancient charm. The air is filled with the soft sound of a bamboo fountain, completing the serene atmosphere."
67,29,6,18,0.6206896551724138,0.20689655172413793,22,22,0.2727272727272727,9,2,6,15.820895522388058,8.656716417910447,1.7910447761194028,5.3731343283582085,LongT2IBench,438,"In a cozy village during winter, snow blankets the rooftops and cobblestone streets. A horse-drawn sleigh glides past warmly lit cottages, leaving tracks in the snow. Smoke curls from chimneys, adding warmth to the cold air. Children build snowmen under the watchful eyes of evergreen trees. A streetlamp casts a soft glow, illuminating the path. The scent of pine and wood smoke fills the crisp air."
60,23,7,16,0.6956521739130435,0.30434782608695654,18,18,0.3888888888888889,7,1,8,15.333333333333334,7.666666666666667,2.3333333333333335,5.333333333333333,LongT2IBench,439,"A futuristic cityscape under a twilight sky, where skyscrapers tower with gleaming glass facades. Neon lights flicker, casting vibrant colors across the streets. A monorail glides silently above, carrying passengers to distant destinations. People move below, their silhouettes illuminated by digital billboards. In the distance, drones hover, capturing the bustling scene. A gentle breeze carries the scent of fresh technology."
59,21,9,17,0.8095238095238095,0.42857142857142855,20,20,0.45,8,2,7,15.932203389830509,7.11864406779661,3.050847457627119,5.76271186440678,LongT2IBench,440,"A vibrant farmer's market on a sunny day, where stalls display fresh produce and handmade goods. Vendors chat with customers under colorful umbrellas. Baskets overflow with ripe fruits, their scents mingling in the warm air. A musician plays guitar nearby, adding melody to the lively scene. Children laugh, running between the stalls, chasing the aroma of baked bread."
103,34,14,27,0.7941176470588235,0.4117647058823529,28,28,0.5,13,2,6,14.563106796116505,6.601941747572816,2.7184466019417473,5.242718446601941,LongT2IBench,441,"In an enchanted forest bathed in moonlight, ancient trees stand tall with twisted branches. Fireflies dance in the cool night air, their soft glow illuminating the path ahead. A crystal-clear stream flows gently, reflecting the shimmering stars. Nearby, a wise owl perches on a branch, watching over the scene. Moss-covered stones form a small bridge across the stream. The distant hoot of an owl echoes through the trees, adding to the magical atmosphere. A deer grazes silently, its eyes glowing mysteriously in the shadows. The scent of pine and fresh earth fills the air, creating a sense of calm and wonder."
64,26,6,17,0.6538461538461539,0.23076923076923078,23,23,0.2608695652173913,9,4,7,15.3125,8.125,1.875,5.3125,LongT2IBench,442,"A bustling harbor at sunset, where cargo ships and sailboats float upon shimmering waters. Seagulls swoop over wooden docks, their cries echoing. Fishermen unload their catch, creating a lively scene. Crates pile up near the waterfront, ready for transport. A lighthouse stands tall, its light sweeping across the harbor. The scent of salt and fish fills the air, adding character to the vibrant setting."
67,24,7,19,0.7916666666666666,0.2916666666666667,21,21,0.3333333333333333,9,1,7,14.925373134328359,7.164179104477611,2.08955223880597,5.671641791044776,LongT2IBench,443,"In a serene meadow surrounded by rolling hills, wildflowers bloom in vibrant colors. Butterflies flit among the petals, adding life to the scene. A gentle stream meanders through the grass, reflecting the clear sky. Nearby, a wooden bridge spans the stream, inviting travelers to cross. Sheep graze peacefully, their wool shimmering in the sunlight. The air is filled with the scent of blooming flowers and fresh grass."
64,27,7,20,0.7407407407407407,0.25925925925925924,24,24,0.2916666666666667,10,2,7,16.875,8.4375,2.1875,6.25,LongT2IBench,444,"A bustling city street at twilight, where towering buildings cast long shadows. Cars and bicycles weave through traffic, their lights creating streaks of color. Street vendors offer delicious treats, filling the air with enticing aromas. Neon signs flicker, illuminating the busy sidewalks. People rush by, their faces lit by the glow of screens. The hum of conversation blends with the distant sound of music."
76,26,7,26,1.0,0.2692307692307692,22,22,0.3181818181818182,12,2,8,15.526315789473683,6.842105263157895,1.8421052631578947,6.842105263157895,LongT2IBench,445,"A magical forest at dusk, where towering trees are draped with twinkling fairy lights. A narrow path winds through the undergrowth, leading to a clearing filled with luminous mushrooms. Fireflies dance above the ground, casting a gentle glow in the dim light. A crystal-clear stream flows alongside the path, its surface reflecting the colors of the setting sun. In the distance, an ancient stone archway stands, covered in moss and vines, hinting at forgotten tales."
64,20,8,18,0.9,0.4,19,19,0.42105263157894735,10,4,7,14.375,6.25,2.5,5.625,LongT2IBench,446,"A vibrant desert landscape with cacti scattered across the golden sand. The sky is painted with hues of orange and pink as the sun sets behind distant mountains. A lone camel walks slowly, its silhouette etched against the colorful sky. Wisps of clouds float above, adding texture to the scene. The air is dry and warm, filled with the scent of earth and adventure."
58,21,3,18,0.8571428571428571,0.14285714285714285,19,19,0.15789473684210525,7,2,8,14.482758620689655,7.241379310344827,1.0344827586206897,6.206896551724138,LongT2IBench,447,"A bustling city street illuminated by neon lights, where cars move swiftly along the road. Pedestrians cross at intersections, their figures silhouetted against the vibrant glow. Skyscrapers tower above, reflecting the colors of the signs below. A light rain falls, creating puddles that mirror the dazzling lights. The air buzzes with energy and the sound of honking horns."
72,27,6,21,0.7777777777777778,0.2222222222222222,23,23,0.2608695652173913,10,3,8,15.0,7.5,1.6666666666666665,5.833333333333334,LongT2IBench,448,"A rustic kitchen with wooden beams and stone walls, filled with the aroma of freshly baked bread. Copper pots hang above a large wooden table, reflecting the warm glow of a crackling fireplace. Herbs and spices line the shelves, adding color and texture to the space. A cat sits on a chair, watching the flickering flames. The light of the setting sun streams through a window, casting long shadows on the floor."
60,22,6,19,0.8636363636363636,0.2727272727272727,17,17,0.35294117647058826,10,1,8,15.666666666666666,7.333333333333333,2.0,6.333333333333333,LongT2IBench,449,"A mystical forest bathed in moonlight, with ancient trees casting shadows on the forest floor. Fireflies dance around, their glow illuminating the dark woods. A narrow path winds through the trees, leading to a small clearing. In the clearing, a stone circle stands, overgrown with moss. The air is filled with the sound of rustling leaves and distant owl calls."
61,25,6,20,0.8,0.24,21,21,0.2857142857142857,9,3,7,16.721311475409838,8.196721311475411,1.9672131147540983,6.557377049180327,LongT2IBench,450,"A vibrant carnival scene with colorful tents and lively performers. Jugglers toss flaming torches in the air, while acrobats perform daring feats on a raised platform. Brightly painted carousel horses spin in circles, accompanied by cheerful music. Crowds gather around food stalls, savoring sweet treats. Overhead, the sky is filled with fireworks, illuminating the evening with bursts of color and light."
